"Id ","x0 (LU) ","y0 (LU) ","z0 (LU) ","vx0 (LU/TU) ","vy0 (LU/TU) ","vz0 (LU/TU) ","Jacobi constant (LU2/TU2) ","Period (TU) ","Period (days) ","Stability index  ","Mass ratio"
"1173","7.8421940631651188E-1","-3.0728467448415979E-28","-2.4914235999460608E-16","-7.7296712424426271E-16","4.3277993077253313E-1","9.1242013768577976E-2","3.0195968935306001E+0","3.9565825895232640E+0","1.7538160887513822E+1","2.0345994015724301E+2","1.215058560962404E-2"
"1172","7.8425031307552318E-1","6.0067530516352119E-28","-2.8108563638429074E-16","-2.2381790619353801E-15","4.3265816209657887E-1","9.1768606919130885E-2","3.0195762188725599E+0","3.9566587076240411E+0","1.7538498292703192E+1","2.0349585314651699E+2","1.215058560962404E-2"
"1171","7.8428139048471324E-1","-1.0108728647462393E-27","-1.0379433013850653E-15","2.1256171647533979E-15","4.3253571953764514E-1","9.2294966993517760E-2","3.0195554370383300E+0","3.9567352271022429E+0","1.7538837477059737E+1","2.0353195386327201E+2","1.215058560962404E-2"
"1170","7.8431263834832587E-1","1.6285118631749516E-28","-1.4359704986475337E-15","2.3370893903277255E-15","4.3241260383477481E-1","9.2821092873967226E-2","3.0195345482746698E+0","3.9568121471550199E+0","1.7539178437024695E+1","2.0356824190625599E+2","1.215058560962404E-2"
"1169","7.8434405646980976E-1","-7.0714249397444615E-28","-1.1305567377835546E-15","2.3223532259115711E-15","4.3228881572979350E-1","9.3346983446682810E-2","3.0195135528293502E+0","3.9568894669757828E+0","1.7539521169022738E+1","2.0360471687318599E+2","1.215058560962404E-2"
"1168","7.8437564465181420E-1","-5.2942793428334588E-28","-1.9676307299957014E-15","-2.0883572702546896E-15","4.3216435596737557E-1","9.3872637601886827E-2","3.0194924509511099E+0","3.9569671857548809E+0","1.7539865669464966E+1","2.0364137835737100E+2","1.215058560962404E-2"
"1167","7.8440740269621290E-1","1.3780953198463978E-28","-2.1583308893008952E-15","-2.5956546617719514E-15","4.3203922529488709E-1","9.4398054233796574E-2","3.0194712428897299E+0","3.9570453026788166E+0","1.7540211934745425E+1","2.0367822595402501E+2","1.215058560962404E-2"
"1166","7.8443933040409364E-1","-1.6672864301893675E-28","-1.9294493215940188E-15","-9.0438386502167791E-16","4.3191342446247971E-1","9.4923232240661917E-2","3.0194499288959600E+0","3.9571238169309275E+0","1.7540559961244135E+1","2.0371525925402199E+2","1.215058560962404E-2"
"1165","7.8447142757577182E-1","-3.7594715848947577E-28","-1.8072846293629021E-15","9.3158609913003525E-16","4.3178695422301222E-1","9.5448170524758444E-2","3.0194285092215098E+0","3.9572027276909969E+0","1.7540909745325354E+1","2.0375247784865101E+2","1.215058560962404E-2"
"1164","7.8450369401079301E-1","2.0000965435806161E-28","-1.3011384318759648E-15","9.4391818965019708E-16","4.3165981533203518E-1","9.5972867992405855E-2","3.0194069841190898E+0","3.9572820341355386E+0","1.7541261283338862E+1","2.0378988132659501E+2","1.215058560962404E-2"
"1163","7.8453612950793528E-1","8.6724714470017158E-28","-1.9860839443680122E-15","-8.2563898163255783E-16","4.3153200854778562E-1","9.6497323553974904E-2","3.0193853538423698E+0","3.9573617354376522E+0","1.7541614571619288E+1","2.0382746927452001E+2","1.215058560962404E-2"
"1162","7.8456873386522052E-1","4.9081534399578399E-28","-1.6578026003021911E-15","-3.4314330896770814E-16","4.3140353463113151E-1","9.7021536123894261E-2","3.0193636186459800E+0","3.9574418307670660E+0","1.7541969606486326E+1","2.0386524127915700E+2","1.215058560962404E-2"
"1161","7.8460150687991770E-1","-1.3315669468388167E-27","-2.3280818410772489E-15","-2.2525514009684731E-15","4.3127439434557624E-1","9.7545504620663068E-2","3.0193417787855301E+0","3.9575223192901561E+0","1.7542326384244809E+1","2.0390319692428301E+2","1.215058560962404E-2"
"1160","7.8463444834854623E-1","-4.9630839110519912E-28","-1.6033380931298191E-15","-4.1438709824538771E-16","4.3114458845721759E-1","9.8069227966856160E-2","3.0193198345175398E+0","3.9576032001699888E+0","1.7542684901184902E+1","2.0394133579265400E+2","1.215058560962404E-2"
"1159","7.8466755806688149E-1","9.0359785665720327E-28","-1.5738452823442692E-15","1.7262769421822171E-15","4.3101411773474946E-1","9.8592705089140406E-2","3.0192977860995001E+0","3.9576844725663567E+0","1.7543045153582259E+1","2.0397965746568201E+2","1.215058560962404E-2"
"1158","7.8470083582995898E-1","-5.6093188705351911E-28","-1.2310930069380730E-15","1.9655519078455304E-15","4.3088298294942140E-1","9.9115934918278054E-2","3.0192756337898201E+0","3.9577661356358425E+0","1.7543407137698303E+1","2.0401816152378800E+2","1.215058560962404E-2"
"1157","7.8473428143208313E-1","1.2000580826301776E-27","-1.9628352982719428E-15","-3.5280715934058725E-16","4.3075118487502201E-1","9.9638916389135551E-2","3.0192533778478401E+0","3.9578481885316972E+0","1.7543770849779683E+1","2.0405684754391899E+2","1.215058560962404E-2"
"1156","7.8476789466683405E-1","4.0115025089065386E-28","-1.9985405299057913E-15","-1.5984767198787778E-15","4.3061872428782899E-1","1.0016164844068760E-1","3.0192310185338398E+0","3.9579306304038822E+0","1.7544136286058475E+1","2.0409571510410299E+2","1.215058560962404E-2"
"1155","7.8480167532706369E-1","8.4301332469175498E-28","-2.0649032571495713E-15","-2.3362659550910412E-15","4.3048560196663793E-1","1.0068413001603811E-1","3.0192085561089899E+0","3.9580134603992616E+0","1.7544503442753022E+1","2.0413476377883401E+2","1.215058560962404E-2"
