"Id ","x0 (LU) ","y0 (LU) ","z0 (LU) ","vx0 (LU/TU) ","vy0 (LU/TU) ","vz0 (LU/TU) ","Jacobi constant (LU2/TU2) ","Period (TU) ","Period (days) ","Stability index  ","Mass ratio"
"1036","-9.7292139902686281E-1","-1.9148825636831237E-23","2.0957156576503187E-23","1.6670031778604817E-13","-6.5497373990830790E-2","4.4412297287846456E-23","3.0110483173767801E+0","6.2184287582544524E+0","2.7564141923535633E+1","1.6761339889924300E+0","1.215058560962404E-2"
"1035","-1.0377697016897403E+0","7.8376661984342960E-24","6.6395740305434155E-23","1.7684998599244003E-13","6.5587800817563810E-2","-7.1189001521054048E-23","3.0110086129711502E+0","6.2184301467335672E+0","2.7564148078182871E+1","1.6761137216587301E+0","1.215058560962404E-2"
"1034","-9.7192666362309588E-1","1.4308975779716901E-23","-1.1100071826991710E-22","1.7667131354945669E-13","-6.7542081045755237E-2","1.3626645389371166E-22","3.0109792427828799E+0","6.2184311738214610E+0","2.7564152630907937E+1","1.6760987295930301E+0","1.215058560962404E-2"
"1033","-1.0387638974223390E+0","-1.9742558641208691E-24","3.9758873046071099E-23","1.7477445688898356E-13","6.7565772033099492E-2","-2.3829165637770148E-23","3.0109383157172398E+0","6.2184326050532848E+0","2.7564158975063133E+1","1.6760778384450601E+0","1.215058560962404E-2"
"1032","-9.7093193466744010E-1","-9.7255840986333083E-24","-1.2752519538334840E-22","1.8285265788756413E-13","-6.9587870598220428E-2","2.5822429949938246E-22","3.0109080622727502E+0","6.2184336630259205E+0","2.7564163664689566E+1","1.6760623957455800E+0","1.215058560962404E-2"
"1031","-1.0397580741474659E+0","5.8101176028853850E-24","1.8651882684251652E-22","1.8205879874498313E-13","6.9542811268632931E-2","-2.9258598643003800E-22","3.0108659118453200E+0","6.2184351370350139E+0","2.7564170198461586E+1","1.6760408804512801E+0","1.215058560962404E-2"
"1030","-9.6993721270701472E-1","1.9708810818455747E-23","-2.8778331786708593E-23","1.2007262668222832E-13","-7.1634744813179302E-2","8.6843938886660910E-23","3.0108347757920702E+0","6.2184362258691825E+0","2.7564175024886516E+1","1.6760249874629600E+0","1.215058560962404E-2"
"1029","-1.0407522316511808E+0","1.1623294706209292E-23","-2.1919295785433105E-23","1.9484728270852840E-13","7.1518920839944267E-2","-9.0723747715943562E-24","3.0107914012396901E+0","6.2184377426821040E+0","2.7564181748393089E+1","1.6760028476645299E+0","1.215058560962404E-2"
"1028","-9.6894249829388868E-1","1.5050129608546888E-23","-9.8411101761271259E-23","9.5896056964674124E-14","-7.3682705853576738E-2","5.7933499957258330E-23","3.0107593832858299E+0","6.2184388623532705E+0","2.7564186711507748E+1","1.6759865047747100E+0","1.215058560962404E-2"
"1027","-1.0417463697241911E+0","2.3032354272322966E-23","3.3704877623153360E-23","2.0149662455148590E-13","7.3494103064932786E-2","6.4512855482327421E-23","3.0107147837803598E+0","6.2184404219982001E+0","2.7564193624873788E+1","1.6759637400734999E+0","1.215058560962404E-2"
"1026","-9.6794779198507253E-1","1.1450239582704941E-23","1.0356974769114945E-22","1.1043557620792975E-13","-7.5731755880361337E-2","-1.3687663442890048E-22","3.0106818846983501E+0","6.2184415724787954E+0","2.7564198724555979E+1","1.6759469476964299E+0","1.215058560962404E-2"
