"Id ","x0 (LU) ","y0 (LU) ","z0 (LU) ","vx0 (LU/TU) ","vy0 (LU/TU) ","vz0 (LU/TU) ","Jacobi constant (LU2/TU2) ","Period (TU) ","Period (days) ","Stability index  ","Mass ratio"
"1288","1.0151659776300392E+0","-6.0413559929558116E-28","-2.4013351246902936E-33","-5.9964076412660109E-14","6.4125647959641685E-1","-1.8473608423737548E-31","3.4321297243052999E+0","2.6981502395947249E-1","1.1959965937776114E+0","1.0000000000038900E+0","1.215058560962404E-2"
"1287","1.0152400122012295E+0","7.7281390634428570E-28","-1.1768203084500150E-32","-5.2334466875348213E-14","6.4029199896976530E-1","2.1111558806304860E-31","3.4309729363241099E+0","2.7097255589900393E-1","1.2011275321388362E+0","1.0000000000100400E+0","1.215058560962404E-2"
"1286","1.0153143076190576E+0","7.3211146422371588E-28","7.5132250405264376E-33","1.6125547074666099E-13","6.3932784449732882E-1","-7.5499086927325487E-32","3.4298185033737401E+0","2.7213631701829666E-1","1.2062860822974588E+0","1.0000000000000000E+0","1.215058560962404E-2"
"1285","1.0153888647489482E+0","2.8133327557476007E-27","-5.9307319337792569E-33","-9.3528319078256150E-14","6.3836401956656730E-1","-6.9913607969958306E-32","3.4286664270383200E+0","2.7330634514867003E-1","1.2114724119466214E+0","1.0000000000000000E+0","1.215058560962404E-2"
"1284","1.0154636844555212E+0","-2.1248135844914087E-27","-1.3589008569093349E-34","-2.8374495115731917E-14","6.3740052760311139E-1","9.4676078256753269E-32","3.4275167089094598E+0","2.7448267834587053E-1","1.2166866897742736E+0","1.0000000000000000E+0","1.215058560962404E-2"
"1283","1.0155387676025027E+0","1.5714338288269723E-27","6.6508853234990845E-33","-1.4151255740927134E-13","6.3643737207084239E-1","9.6833839197009677E-32","3.4263693505869202E+0","2.7566535489081828E-1","1.2219290854664817E+0","1.0000000000164799E+0","1.215058560962404E-2"
"1282","1.0156141150525941E+0","2.7136188430953664E-27","2.9174006545882943E-34","-6.6648130605055855E-14","6.3547455647380602E-1","-1.2019894057426465E-31","3.4252243536780198E+0","2.7685441329040217E-1","1.2271997697109536E+0","1.0000000000001701E+0","1.215058560962404E-2"
"1281","1.0156897276674481E+0","-3.3062567995990158E-27","6.5655356174217553E-33","-4.7227556203595889E-14","6.3451208435465623E-1","9.8721401005786073E-32","3.4240817197981901E+0","2.7804989227816940E-1","1.2324989142000946E+0","1.0000000000000000E+0","1.215058560962404E-2"
"1280","1.0157656063075282E+0","4.1254807868465510E-27","1.6125460891938911E-33","-2.1118221236616515E-13","6.3354995929652602E-1","1.2298162957624871E-31","3.4229414505706699E+0","2.7925183081509919E-1","1.2378266916344380E+0","1.0000000000114500E+0","1.215058560962404E-2"
"1279","1.0158417518320249E+0","-7.6417996136255054E-28","8.5134002863953350E-34","-2.9050076376849203E-16","6.3258818492333457E-1","1.8398207514098403E-31","3.4218035476264301E+0","2.8046026809033303E-1","1.2431832757258809E+0","1.0000000000035600E+0","1.215058560962404E-2"
"1278","1.0159181650988067E+0","1.9401479047352197E-28","-9.9807836598512202E-33","-1.8100221963137064E-13","6.3162676489881964E-1","8.9909331114733811E-33","3.4206680126045801E+0","2.8167524352181023E-1","1.2485688412005020E+0","1.0000000000048199E+0","1.215058560962404E-2"
"1277","1.0159948469642011E+0","2.1066603613420727E-27","2.8971467032526339E-33","-2.3779625257300660E-13","6.3066570293024704E-1","1.1319352321582168E-32","3.4195348471520401E+0","2.8289679675702828E-1","1.2539835638019323E+0","1.0000000000256799E+0","1.215058560962404E-2"
"1276","1.0160717982830558E+0","3.0318814076478585E-27","-3.9302712394460724E-33","-4.4903589749171528E-14","6.2970500276501473E-1","9.6012732883073292E-32","3.4184040529234698E+0","2.8412496767369699E-1","1.2594276202942540E+0","1.0000000000000000E+0","1.215058560962404E-2"
"1275","1.0161490199085137E+0","-4.0961258498970239E-27","-1.6756436872101544E-33","-1.6884390304750720E-13","6.2874466819377806E-1","-1.5338447440659425E-31","3.4172756315817998E+0","2.8535979638034503E-1","1.2649011884646895E+0","1.0000000000201399E+0","1.215058560962404E-2"
"1274","1.0162265126919632E+0","8.0473161750877123E-28","-2.1700301625431150E-33","1.5722577578279853E-13","6.2778470305023215E-1","7.1382670279954952E-32","3.4161495847974699E+0","2.8660132321704962E-1","1.2704044471268359E+0","1.0000000000000000E+0","1.215058560962404E-2"
"1273","1.0163042774829103E+0","4.4372247547014795E-27","-1.8868153698636242E-33","-1.9477768690250295E-14","6.2682511121144735E-1","6.4865941187979338E-32","3.4150259142493402E+0","2.8784958875595384E-1","1.2759375761229577E+0","1.0000000000020099E+0","1.215058560962404E-2"
"1272","1.0163823151289113E+0","1.3919039175193173E-28","1.7753812604705561E-33","-1.3530504067290662E-13","6.2586589659819458E-1","-1.2571676983174200E-33","3.4139046216237001E+0","2.8910463380198886E-1","1.2815007563271883E+0","1.0000000000000000E+0","1.215058560962404E-2"
"1271","1.0164606264754061E+0","-2.2363423894568380E-28","4.4623998996480596E-33","-4.5314134332747145E-14","6.2490706317619304E-1","-2.9638068205700565E-32","3.4127857086151101E+0","2.9036649939337178E-1","1.2870941696477372E+0","1.0000000000014500E+0","1.215058560962404E-2"
"1270","1.0165392123656523E+0","1.3379846231057665E-27","3.3141557119297405E-33","4.8353158982448068E-14","6.2394861495588505E-1","3.1933291455342131E-32","3.4116691769259400E+0","2.9163522680220377E-1","1.2927179990295408E+0","1.0000000000000000E+0","1.215058560962404E-2"
"1269","1.0166180736405921E+0","8.1099427413504048E-28","7.1053707451193365E-33","-1.1052049242258625E-13","6.2299055599326281E-1","-3.3585284196213741E-33","3.4105550282666002E+0","2.9291085753502283E-1","1.2983724284567131E+0","1.0000000000000000E+0","1.215058560962404E-2"
"1268","1.0166972111387313E+0","-4.8768696784487596E-28","-2.6635173846976966E-33","-1.3668892763504168E-13","6.2203289039066412E-1","5.2301411210458137E-32","3.4094432643553398E+0","2.9419343333334536E-1","1.3040576429549458E+0","1.0000000000096601E+0","1.215058560962404E-2"
